Index,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
31169,327.0,2016-03-10 09:37:23,2016-03-10 09:42:51,151.0,Cleveland Pl & Spring St,40.72210378668603,-73.99724900722505,293.0,Lafayette St & E 8 St,40.73028666,-73.9907647,23428.0,Subscriber,1987.0,1.0
57709,238.0,2016-03-09 17:01:34,2016-03-09 17:05:33,173.0,Broadway & W 49 St,40.76068327096592,-73.98452728986742,480.0,W 53 St & 10 Ave,40.76669671,-73.99061728,23428.0,Subscriber,1991.0,1.0
98570,329.0,2016-03-08 14:58:21,2016-03-08 15:03:50,247.0,Perry St & Bleecker St,40.73535398,-74.00483091,345.0,W 13 St & 6 Ave,40.73649403,-73.99704374,23428.0,Subscriber,1961.0,1.0
147405,881.0,2016-03-10 13:34:21,2016-03-10 13:49:02,281.0,Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,529.0,W 42 St & 8 Ave,40.75756989999999,-73.99098507,23428.0,Subscriber,1964.0,1.0
152130,701.0,2016-03-08 17:05:34,2016-03-08 17:17:16,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,463.0,9 Ave & W 16 St,40.74206539,-74.00443172,23428.0,Subscriber,1978.0,1.0
166156,537.0,2016-03-10 10:02:21,2016-03-10 10:11:19,293.0,Lafayette St & E 8 St,40.73028666,-73.9907647,466.0,W 25 St & 6 Ave,40.74395411,-73.99144871,23428.0,Subscriber,1984.0,2.0
175671,984.0,2016-03-08 18:43:56,2016-03-08 19:00:20,297.0,E 15 St & 3 Ave,40.734232,-73.986923,361.0,Allen St & Hester St,40.71605866,-73.99190759,23428.0,Subscriber,1971.0,2.0
179682,931.0,2016-03-10 16:53:53,2016-03-10 17:09:25,300.0,Shevchenko Pl & E 7 St,40.728145,-73.990214,328.0,Watts St & Greenwich St,40.72405549,-74.00965965,23428.0,Subscriber,1973.0,1.0
234813,908.0,2016-03-10 17:11:28,2016-03-10 17:26:37,328.0,Watts St & Greenwich St,40.72405549,-74.00965965,3230.0,Penn Station Valet,40.751283596962296,-73.99692445993422,23428.0,Subscriber,1978.0,1.0
259831,195.0,2016-03-08 15:20:46,2016-03-08 15:24:01,345.0,W 13 St & 6 Ave,40.73649403,-73.99704374,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,23428.0,Subscriber,1961.0,1.0
272274,627.0,2016-03-09 18:21:47,2016-03-09 18:32:14,349.0,Rivington St & Ridge St,40.71850211,-73.98329859,532.0,S 5 Pl & S 4 St,40.710451,-73.960876,23428.0,Subscriber,1991.0,2.0
297867,1392.0,2016-03-08 19:31:19,2016-03-08 19:54:31,361.0,Allen St & Hester St,40.71605866,-73.99190759,515.0,W 43 St & 10 Ave,40.76009437,-73.99461843,23428.0,Subscriber,1986.0,1.0
306647,821.0,2016-03-07 12:30:12,2016-03-07 12:43:53,367.0,E 53 St & Lexington Ave,40.75828065,-73.97069431,478.0,11 Ave & W 41 St,40.76030096,-73.99884222,23428.0,Subscriber,1973.0,1.0
331064,338.0,2016-03-06 07:30:46,2016-03-06 07:36:25,382.0,University Pl & E 14 St,40.73492695,-73.99200509,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,23428.0,Subscriber,1986.0,2.0
339626,1025.0,2016-03-08 18:14:55,2016-03-08 18:32:01,385.0,E 55 St & 2 Ave,40.75797322,-73.96603308,297.0,E 15 St & 3 Ave,40.734232,-73.986923,23428.0,Subscriber,1971.0,2.0
367604,391.0,2016-03-12 12:56:55,2016-03-12 13:03:27,402.0,Broadway & E 22 St,40.740343200000005,-73.98955109,545.0,E 23 St & 1 Ave,40.736502,-73.97809472,23428.0,Subscriber,1996.0,2.0
419656,1654.0,2016-03-08 11:43:47,2016-03-08 12:11:21,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,450.0,W 49 St & 8 Ave,40.76227205,-73.98788205,23428.0,Subscriber,1982.0,1.0
420517,246.0,2016-03-11 09:51:30,2016-03-11 09:55:36,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,486.0,Broadway & W 29 St,40.7462009,-73.98855723,23428.0,Subscriber,1979.0,1.0
420770,491.0,2016-03-12 09:30:59,2016-03-12 09:39:10,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,470.0,W 20 St & 8 Ave,40.74345335,-74.00004031,23428.0,Subscriber,1982.0,1.0
436365,233.0,2016-03-12 14:02:22,2016-03-12 14:06:16,441.0,E 52 St & 2 Ave,40.756014,-73.967416,2017.0,E 43 St & 2 Ave,40.75022392,-73.97121414,23428.0,Subscriber,1985.0,1.0
452610,248.0,2016-03-07 16:13:35,2016-03-07 16:17:44,446.0,W 24 St & 7 Ave,40.74487634,-73.99529885,3230.0,Penn Station Valet,40.751283596962296,-73.99692445993422,23428.0,Subscriber,1983.0,1.0
464374,1481.0,2016-03-08 12:12:21,2016-03-08 12:37:02,450.0,W 49 St & 8 Ave,40.76227205,-73.98788205,247.0,Perry St & Bleecker St,40.73535398,-74.00483091,23428.0,Subscriber,1987.0,2.0
473058,237.0,2016-03-12 13:53:22,2016-03-12 13:57:19,455.0,1 Ave & E 44 St,40.75001986,-73.96905301,441.0,E 52 St & 2 Ave,40.756014,-73.967416,23428.0,Subscriber,1977.0,1.0
498363,618.0,2016-03-08 17:20:41,2016-03-08 17:31:00,463.0,9 Ave & W 16 St,40.74206539,-74.00443172,504.0,1 Ave & E 15 St,40.73221853,-73.98165557,23428.0,Subscriber,1990.0,1.0
505514,912.0,2016-03-08 17:59:06,2016-03-08 18:14:19,466.0,W 25 St & 6 Ave,40.74395411,-73.99144871,385.0,E 55 St & 2 Ave,40.75797322,-73.96603308,23428.0,Subscriber,1970.0,1.0
505752,1492.0,2016-03-10 10:22:33,2016-03-10 10:47:25,466.0,W 25 St & 6 Ave,40.74395411,-73.99144871,3141.0,1 Ave & E 68 St,40.76500525,-73.95818491,23428.0,Subscriber,1990.0,2.0
513014,1341.0,2016-03-07 15:45:40,2016-03-07 16:08:01,469.0,Broadway & W 53 St,40.76344058,-73.98268129,446.0,W 24 St & 7 Ave,40.74487634,-73.99529885,23428.0,Subscriber,1970.0,1.0
515858,266.0,2016-03-12 09:54:44,2016-03-12 09:59:10,470.0,W 20 St & 8 Ave,40.74345335,-74.00004031,490.0,8 Ave & W 33 St,40.751551,-73.993934,23428.0,Subscriber,1984.0,1.0
519473,443.0,2016-03-08 09:14:06,2016-03-08 09:21:30,472.0,E 32 St & Park Ave,40.745712100000006,-73.98194829,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,23428.0,Subscriber,1989.0,1.0
532668,300.0,2016-03-11 08:05:45,2016-03-11 08:10:45,476.0,E 31 St & 3 Ave,40.74394314,-73.97966069,519.0,Pershing Square North,40.751872999999996,-73.97770600000001,23428.0,Subscriber,1992.0,2.0
535502,558.0,2016-03-07 13:17:18,2016-03-07 13:26:37,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,521.0,8 Ave & W 31 St,40.750967348715974,-73.99444207549095,23428.0,Subscriber,1990.0,1.0
540594,350.0,2016-03-07 13:06:40,2016-03-07 13:12:30,478.0,11 Ave & W 41 St,40.76030096,-73.99884222,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,23428.0,Subscriber,1988.0,1.0
544445,2094.0,2016-03-12 12:10:30,2016-03-12 12:45:24,479.0,9 Ave & W 45 St,40.76019252,-73.9912551,402.0,Broadway & E 22 St,40.740343200000005,-73.98955109,23428.0,Customer,,0.0
547722,961.0,2016-03-09 17:09:43,2016-03-09 17:25:44,480.0,W 53 St & 10 Ave,40.76669671,-73.99061728,519.0,Pershing Square North,40.751872999999996,-73.97770600000001,23428.0,Subscriber,1971.0,1.0
565346,134.0,2016-03-12 07:09:09,2016-03-12 07:11:23,486.0,Broadway & W 29 St,40.7462009,-73.98855723,546.0,E 30 St & Park Ave S,40.74444921,-73.98303529,23428.0,Subscriber,1989.0,1.0
579618,506.0,2016-03-09 06:58:56,2016-03-09 07:07:23,490.0,8 Ave & W 33 St,40.751551,-73.993934,510.0,W 51 St & 6 Ave,40.7606597,-73.98042047,23428.0,Subscriber,1982.0,1.0
580195,656.0,2016-03-11 06:44:43,2016-03-11 06:55:39,490.0,8 Ave & W 33 St,40.751551,-73.993934,3163.0,Central Park West & W 68 St,40.7734066,-73.97782542,23428.0,Subscriber,1959.0,1.0
580424,420.0,2016-03-12 12:00:15,2016-03-12 12:07:15,490.0,8 Ave & W 33 St,40.751551,-73.993934,479.0,9 Ave & W 45 St,40.76019252,-73.9912551,23428.0,Subscriber,1987.0,1.0
620004,985.0,2016-03-06 16:18:44,2016-03-06 16:35:10,500.0,Broadway & W 51 St,40.76228826,-73.98336183,3168.0,Central Park West & W 85 St,40.78472675,-73.96961715,23428.0,Subscriber,1964.0,1.0
620036,365.0,2016-03-07 08:01:03,2016-03-07 08:07:09,500.0,Broadway & W 51 St,40.76228826,-73.98336183,367.0,E 53 St & Lexington Ave,40.75828065,-73.97069431,23428.0,Subscriber,1985.0,1.0
631065,558.0,2016-03-08 17:44:42,2016-03-08 17:54:01,504.0,1 Ave & E 15 St,40.73221853,-73.98165557,466.0,W 25 St & 6 Ave,40.74395411,-73.99144871,23428.0,Subscriber,1982.0,1.0
640255,246.0,2016-03-11 07:58:56,2016-03-11 08:03:03,507.0,E 25 St & 2 Ave,40.73912601,-73.97973776,476.0,E 31 St & 3 Ave,40.74394314,-73.97966069,23428.0,Subscriber,1991.0,1.0
649729,535.0,2016-03-09 16:16:14,2016-03-09 16:25:09,510.0,W 51 St & 6 Ave,40.7606597,-73.98042047,3136.0,5 Ave & E 63 St,40.76650452,-73.97147595,23428.0,Subscriber,1989.0,1.0
662664,633.0,2016-03-09 06:45:58,2016-03-09 06:56:32,515.0,W 43 St & 10 Ave,40.76009437,-73.99461843,490.0,8 Ave & W 33 St,40.751551,-73.993934,23428.0,Subscriber,1983.0,2.0
676407,928.0,2016-03-09 17:28:11,2016-03-09 17:43:40,519.0,Pershing Square North,40.751872999999996,-73.97770600000001,349.0,Rivington St & Ridge St,40.71850211,-73.98329859,23428.0,Subscriber,1984.0,1.0
677287,542.0,2016-03-11 08:12:35,2016-03-11 08:21:37,519.0,Pershing Square North,40.751872999999996,-73.97770600000001,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,23428.0,Subscriber,1969.0,1.0
689190,501.0,2016-03-07 13:51:23,2016-03-07 13:59:44,521.0,8 Ave & W 31 St,40.750967348715974,-73.99444207549095,469.0,Broadway & W 53 St,40.76344058,-73.98268129,23428.0,Subscriber,1978.0,1.0
716937,967.0,2016-03-10 14:32:28,2016-03-10 14:48:36,529.0,W 42 St & 8 Ave,40.75756989999999,-73.99098507,3141.0,1 Ave & E 68 St,40.76500525,-73.95818491,23428.0,Subscriber,1991.0,1.0
724105,705.0,2016-03-09 20:23:34,2016-03-09 20:35:20,532.0,S 5 Pl & S 4 St,40.710451,-73.960876,3101.0,N 12 St & Bedford Ave,40.72079821,-73.95484712,23428.0,Subscriber,1985.0,2.0
744168,502.0,2016-03-12 13:06:09,2016-03-12 13:14:32,545.0,E 23 St & 1 Ave,40.736502,-73.97809472,455.0,1 Ave & E 44 St,40.75001986,-73.96905301,23428.0,Subscriber,1991.0,1.0
747819,339.0,2016-03-12 09:04:04,2016-03-12 09:09:44,546.0,E 30 St & Park Ave S,40.74444921,-73.98303529,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,23428.0,Subscriber,1980.0,1.0
759193,2870.0,2016-03-06 12:33:26,2016-03-06 13:21:16,2006.0,Central Park S & 6 Ave,40.76590936,-73.97634151,3170.0,W 84 St & Columbus Ave,40.78499979,-73.97283406,23428.0,Customer,,0.0
772951,376.0,2016-03-11 07:45:16,2016-03-11 07:51:33,2017.0,E 43 St & 2 Ave,40.75022392,-73.97121414,507.0,E 25 St & 2 Ave,40.73912601,-73.97973776,23428.0,Subscriber,1989.0,1.0
805754,653.0,2016-03-09 22:00:37,2016-03-09 22:11:31,3101.0,N 12 St & Bedford Ave,40.72079821,-73.95484712,3101.0,N 12 St & Bedford Ave,40.72079821,-73.95484712,23428.0,Subscriber,1978.0,1.0
805758,262.0,2016-03-10 06:44:49,2016-03-10 06:49:11,3101.0,N 12 St & Bedford Ave,40.72079821,-73.95484712,3112.0,Milton St & Franklin St,40.72906,-73.95779,23428.0,Subscriber,1980.0,1.0
805759,1654.0,2016-03-10 08:58:38,2016-03-10 09:26:12,3101.0,N 12 St & Bedford Ave,40.72079821,-73.95484712,151.0,Cleveland Pl & Spring St,40.72210378668603,-73.99724900722505,23428.0,Subscriber,1977.0,2.0
813850,277.0,2016-03-10 08:07:00,2016-03-10 08:11:38,3112.0,Milton St & Franklin St,40.72906,-73.95779,3101.0,N 12 St & Bedford Ave,40.72079821,-73.95484712,23428.0,Subscriber,1980.0,1.0
827394,739.0,2016-03-09 16:45:09,2016-03-09 16:57:29,3136.0,5 Ave & E 63 St,40.76650452,-73.97147595,173.0,Broadway & W 49 St,40.76068327096592,-73.98452728986742,23428.0,Subscriber,1989.0,1.0
836272,512.0,2016-03-10 10:49:25,2016-03-10 10:57:57,3141.0,1 Ave & E 68 St,40.76500525,-73.95818491,3145.0,E 84 St & Park Ave,40.77862688,-73.95772073,23428.0,Subscriber,1986.0,1.0
836308,1372.0,2016-03-10 15:34:20,2016-03-10 15:57:12,3141.0,1 Ave & E 68 St,40.76500525,-73.95818491,300.0,Shevchenko Pl & E 7 St,40.728145,-73.990214,23428.0,Subscriber,1977.0,2.0
841869,593.0,2016-03-10 13:18:23,2016-03-10 13:28:16,3143.0,5 Ave & E 78 St,40.77682863439968,-73.96388769149779,281.0,Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,23428.0,Subscriber,1964.0,1.0
845388,1668.0,2016-03-10 11:32:39,2016-03-10 12:00:28,3145.0,E 84 St & Park Ave,40.77862688,-73.95772073,3168.0,Central Park West & W 85 St,40.78472675,-73.96961715,23428.0,Customer,,0.0
860683,510.0,2016-03-06 14:30:56,2016-03-06 14:39:27,3158.0,W 63 St & Broadway,40.77163851,-73.98261428,500.0,Broadway & W 51 St,40.76228826,-73.98336183,23428.0,Subscriber,1973.0,1.0
868666,820.0,2016-03-11 07:02:15,2016-03-11 07:15:55,3163.0,Central Park West & W 68 St,40.7734066,-73.97782542,2017.0,E 43 St & 2 Ave,40.75022392,-73.97121414,23428.0,Subscriber,1988.0,1.0
878665,388.0,2016-03-06 18:21:18,2016-03-06 18:27:46,3168.0,Central Park West & W 85 St,40.78472675,-73.96961715,3177.0,W 84 St & Broadway,40.7867947,-73.977112,23428.0,Subscriber,1973.0,2.0
879031,1114.0,2016-03-10 12:10:48,2016-03-10 12:29:22,3168.0,Central Park West & W 85 St,40.78472675,-73.96961715,3143.0,5 Ave & E 78 St,40.77682863439968,-73.96388769149779,23428.0,Subscriber,1969.0,2.0
883394,640.0,2016-03-06 13:47:07,2016-03-06 13:57:48,3170.0,W 84 St & Columbus Ave,40.78499979,-73.97283406,3158.0,W 63 St & Broadway,40.77163851,-73.98261428,23428.0,Subscriber,1983.0,1.0
891928,714.0,2016-03-07 07:19:55,2016-03-07 07:31:50,3177.0,W 84 St & Broadway,40.7867947,-73.977112,500.0,Broadway & W 51 St,40.76228826,-73.98336183,23428.0,Subscriber,1985.0,1.0
903193,559.0,2016-03-08 08:45:16,2016-03-08 08:54:35,3230.0,Penn Station Valet,40.751283596962296,-73.99692445993422,472.0,E 32 St & Park Ave,40.745712100000006,-73.98194829,23428.0,Subscriber,1974.0,1.0
28230,1501.0,2016-03-06 17:09:55,2016-03-06 17:34:57,150.0,E 2 St & Avenue C,40.720873600000004,-73.98085795,524.0,W 43 St & 6 Ave,40.75527307,-73.98316936,22958.0,Subscriber,1987.0,2.0
71276,590.0,2016-03-10 17:28:44,2016-03-10 17:38:35,223.0,W 13 St & 7 Ave,40.73781509,-73.99994661,326.0,E 11 St & 1 Ave,40.72953837,-73.98426726,22958.0,Subscriber,1975.0,1.0
75548,218.0,2016-03-10 17:18:25,2016-03-10 17:22:03,225.0,W 14 St & The High Line,40.74195138,-74.00803013,223.0,W 13 St & 7 Ave,40.73781509,-73.99994661,22958.0,Subscriber,1989.0,2.0
85823,454.0,2016-03-08 17:48:36,2016-03-08 17:56:11,236.0,St Marks Pl & 2 Ave,40.7284186,-73.98713956,250.0,Lafayette St & Jersey St,40.72456089,-73.99565293,22958.0,Customer,,0.0
102819,1004.0,2016-03-08 17:58:23,2016-03-08 18:15:07,250.0,Lafayette St & Jersey St,40.72456089,-73.99565293,494.0,W 26 St & 8 Ave,40.74734825,-73.99723551,22958.0,Subscriber,1982.0,1.0
111086,805.0,2016-03-10 15:35:35,2016-03-10 15:49:01,252.0,MacDougal St & Washington Sq,40.73226398,-73.99852205,523.0,W 38 St & 8 Ave,40.75466591,-73.99138152,22958.0,Subscriber,1978.0,1.0
121221,2358.0,2016-03-09 05:58:35,2016-03-09 06:37:53,259.0,South St & Whitehall St,40.70122128,-74.01234218,2012.0,E 27 St & 1 Ave,40.739445,-73.97680600000001,22958.0,Subscriber,1970.0,1.0
121276,1423.0,2016-03-09 17:31:46,2016-03-09 17:55:30,259.0,South St & Whitehall St,40.70122128,-74.01234218,406.0,Hicks St & Montague St,40.69512845,-73.99595065,22958.0,Subscriber,1970.0,1.0
182361,909.0,2016-03-07 17:22:27,2016-03-07 17:37:37,301.0,E 2 St & Avenue B,40.72217444,-73.98368779,518.0,E 39 St & 2 Ave,40.74780373,-73.97344190000001,22958.0,Subscriber,1989.0,2.0
186776,70.0,2016-03-08 13:41:39,2016-03-08 13:42:50,303.0,Mercer St & Spring St,40.72362738,-73.99949601,303.0,Mercer St & Spring St,40.72362738,-73.99949601,22958.0,Subscriber,1973.0,2.0
186798,430.0,2016-03-08 16:52:59,2016-03-08 17:00:10,303.0,Mercer St & Spring St,40.72362738,-73.99949601,380.0,W 4 St & 7 Ave S,40.73401143,-74.00293877,22958.0,Subscriber,1977.0,1.0
186940,683.0,2016-03-10 12:27:36,2016-03-10 12:39:00,303.0,Mercer St & Spring St,40.72362738,-73.99949601,345.0,W 13 St & 6 Ave,40.73649403,-73.99704374,22958.0,Subscriber,1996.0,1.0
198876,473.0,2016-03-08 21:47:40,2016-03-08 21:55:34,308.0,St James Pl & Oliver St,40.71307916,-73.99851193,259.0,South St & Whitehall St,40.70122128,-74.01234218,22958.0,Subscriber,1958.0,1.0
227436,533.0,2016-03-10 18:01:56,2016-03-10 18:10:50,326.0,E 11 St & 1 Ave,40.72953837,-73.98426726,349.0,Rivington St & Ridge St,40.71850211,-73.98329859,22958.0,Subscriber,1984.0,1.0
236973,1243.0,2016-03-08 08:33:37,2016-03-08 08:54:20,329.0,Greenwich St & N Moore St,40.72043411,-74.01020609,521.0,8 Ave & W 31 St,40.750967348715974,-73.99444207549095,22958.0,Subscriber,1981.0,1.0
256177,920.0,2016-03-09 17:10:33,2016-03-09 17:25:53,341.0,Stanton St & Mangin St,40.71782143,-73.97628939,259.0,South St & Whitehall St,40.70122128,-74.01234218,22958.0,Subscriber,1974.0,1.0
260098,671.0,2016-03-10 13:25:43,2016-03-10 13:36:55,345.0,W 13 St & 6 Ave,40.73649403,-73.99704374,252.0,MacDougal St & Washington Sq,40.73226398,-73.99852205,22958.0,Subscriber,1975.0,1.0
262977,605.0,2016-03-08 06:24:55,2016-03-08 06:35:01,346.0,Bank St & Hudson St,40.73652889,-74.00618026,329.0,Greenwich St & N Moore St,40.72043411,-74.01020609,22958.0,Subscriber,1990.0,1.0
272324,1448.0,2016-03-10 18:35:04,2016-03-10 18:59:12,349.0,Rivington St & Ridge St,40.71850211,-73.98329859,462.0,W 22 St & 10 Ave,40.74691959,-74.00451887,22958.0,Subscriber,1968.0,1.0
309230,1877.0,2016-03-08 19:16:16,2016-03-08 19:47:34,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,308.0,St James Pl & Oliver St,40.71307916,-73.99851193,22958.0,Subscriber,1968.0,1.0
313818,656.0,2016-03-06 16:55:53,2016-03-06 17:06:49,369.0,Washington Pl & 6 Ave,40.73224119,-74.00026394,150.0,E 2 St & Avenue C,40.720873600000004,-73.98085795,22958.0,Subscriber,1979.0,1.0
313888,344.0,2016-03-07 19:10:13,2016-03-07 19:15:58,369.0,Washington Pl & 6 Ave,40.73224119,-74.00026394,346.0,Bank St & Hudson St,40.73652889,-74.00618026,22958.0,Subscriber,1982.0,1.0
327504,510.0,2016-03-08 17:08:14,2016-03-08 17:16:44,380.0,W 4 St & 7 Ave S,40.73401143,-74.00293877,236.0,St Marks Pl & 2 Ave,40.7284186,-73.98713956,22958.0,Subscriber,1977.0,1.0
351533,354.0,2016-03-09 13:31:25,2016-03-09 13:37:19,390.0,Duffield St & Willoughby St,40.69221589,-73.9842844,3242.0,Schermerhorn St & Court St,40.69102925677968,-73.99183362722397,22958.0,Subscriber,1968.0,1.0
358580,2833.0,2016-03-10 08:54:12,2016-03-10 09:41:25,395.0,Bond St & Schermerhorn St,40.68807003,-73.98410637,469.0,Broadway & W 53 St,40.76344058,-73.98268129,22958.0,Subscriber,1974.0,1.0
374945,443.0,2016-03-09 19:32:03,2016-03-09 19:39:26,406.0,Hicks St & Montague St,40.69512845,-73.99595065,395.0,Bond St & Schermerhorn St,40.68807003,-73.98410637,22958.0,Subscriber,1976.0,1.0
419179,898.0,2016-03-06 13:09:33,2016-03-06 13:24:31,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,448.0,W 37 St & 10 Ave,40.75660359,-73.9979009,22958.0,Subscriber,1980.0,1.0
443260,293.0,2016-03-06 14:07:44,2016-03-06 14:12:37,444.0,Broadway & W 24 St,40.742354299999995,-73.98915076,546.0,E 30 St & Park Ave S,40.74444921,-73.98303529,22958.0,Subscriber,1951.0,1.0
459673,552.0,2016-03-06 13:32:28,2016-03-06 13:41:40,448.0,W 37 St & 10 Ave,40.75660359,-73.9979009,444.0,Broadway & W 24 St,40.742354299999995,-73.98915076,22958.0,Subscriber,1981.0,1.0
